bin,left,right,data,expected
0,-6.0,-5.989997604661246,0.0,0.00817418599378783
1,-5.989997604661246,-5.979995209322493,0.0,0.008364633163262525
2,-5.979995209322493,-5.9699928139837395,0.0,0.00855951807812172
3,-5.9699928139837395,-5.959990418644987,0.0,0.00875894279131817
4,-5.959990418644987,-5.949988023306233,0.0,0.008963014419500759
5,-5.949988023306233,-5.939985627967479,0.0,0.009171840079318372
6,-5.939985627967479,-5.929983232628726,0.0,0.009385531561600935
7,-5.929983232628726,-5.919980837289972,0.0,0.009604201825723635
8,-5.919980837289972,-5.909978441951219,0.0,0.00982796616815218
9,-5.909978441951219,-5.8999760466124656,0.0,0.010056944949048408
10,-5.8999760466124656,-5.889973651273712,0.0,0.010291257360028894
11,-5.889973651273712,-5.879971255934959,0.0,0.010531029993496865
12,-5.879971255934959,-5.869968860596205,0.0,0.010776388662825376
13,-5.869968860596205,-5.859966465257452,0.0,0.011027463466053433
14,-5.859966465257452,-5.849964069918698,0.0,0.011284388396370915
15,-5.849964069918698,-5.8399616745799445,0.0,0.011547299394543131
16,-5.8399616745799445,-5.829959279241192,0.0,0.011816335517456089
17,-5.829959279241192,-5.819956883902438,0.0,0.01209164010666175
18,-5.819956883902438,-5.809954488563685,0.0,0.012373358840802595
19,-5.809954488563685,-5.799952093224931,0.0,0.01266164090415689
20,-5.799952093224931,-5.789949697886177,0.0,0.01295664015518394
21,-5.789949697886177,-5.779947302547424,1.0,0.0132585120104034
22,-5.779947302547424,-5.769944907208671,0.0,0.013567416950031053
23,-5.769944907208671,-5.759942511869918,0.0,0.013883519738948635
24,-5.759942511869918,-5.749940116531164,0.0,0.014206986310583147
25,-5.749940116531164,-5.73993772119241,0.0,0.014537989999148238
26,-5.73993772119241,-5.729935325853657,0.0,0.014876704917887729
27,-5.729935325853657,-5.719932930514903,0.0,0.01522331180180192
28,-5.719932930514903,-5.7099305351761505,0.0,0.015577994502011805
29,-5.7099305351761505,-5.699928139837397,0.0,0.015940939985759073
30,-5.699928139837397,-5.689925744498643,0.0,0.016312342621072062
31,-5.689925744498643,-5.67992334915989,0.0,0.016692397555009286
32,-5.67992334915989,-5.669920953821136,0.0,0.017081307724930994
33,-5.669920953821136,-5.659918558482383,0.0,0.017479278405287957
34,-5.659918558482383,-5.649916163143629,0.0,0.01788652188180251
35,-5.649916163143629,-5.639913767804876,0.0,0.018303253556317678
36,-5.639913767804876,-5.629911372466123,0.0,0.01872969428388771
37,-5.629911372466123,-5.619908977127369,0.0,0.019166070372778066
38,-5.619908977127369,-5.609906581788616,0.0,0.01961261358446542
39,-5.609906581788616,-5.599904186449862,0.0,0.020069560744122583
40,-5.599904186449862,-5.589901791111108,0.0,0.020537153740618486
41,-5.589901791111108,-5.5798993957723555,0.0,0.021015641474093627
42,-5.5798993957723555,-5.569897000433602,0.0,0.02150527712935446
43,-5.569897000433602,-5.559894605094849,0.0,0.022006320512963917
44,-5.559894605094849,-5.549892209756095,0.0,0.022519037663726316
45,-5.549892209756095,-5.539889814417341,0.0,0.02304370046317228
46,-5.539889814417341,-5.529887419078588,0.0,0.023580587414588905
47,-5.529887419078588,-5.5198850237398345,0.0,0.024129982084959423
48,-5.5198850237398345,-5.509882628401082,0.0,0.024692178168659318
49,-5.509882628401082,-5.499880233062328,0.0,0.025267471697154598
50,-5.499880233062328,-5.489877837723574,0.0,0.025856169218818614
51,-5.489877837723574,-5.479875442384821,0.0,0.026458582735235936
52,-5.479875442384821,-5.469873047046067,0.0,0.027075031259262694
53,-5.469873047046067,-5.459870651707314,0.0,0.02770584237308693
54,-5.459870651707314,-5.4498682563685605,0.0,0.028351350280653165
55,-5.4498682563685605,-5.439865861029807,1.0,0.029011898144752912
56,-5.439865861029807,-5.429863465691054,0.0,0.02968783536041908
57,-5.429863465691054,-5.4198610703523,0.0,0.03037952145007683
58,-5.4198610703523,-5.409858675013547,0.0,0.031087322168392717
59,-5.409858675013547,-5.399856279674793,0.0,0.031811614565970814
60,-5.399856279674793,-5.3898538843360395,0.0,0.03255278114662641
61,-5.3898538843360395,-5.379851488997287,0.0,0.03331121648914248
62,-5.379851488997287,-5.369849093658533,0.0,0.03408732179405849
63,-5.369849093658533,-5.35984669831978,0.0,0.034881509947366496
64,-5.35984669831978,-5.349844302981026,0.0,0.035694200846330126
65,-5.349844302981026,-5.339841907642272,0.0,0.036525826852695786
66,-5.339841907642272,-5.329839512303519,0.0,0.03737682811851162
67,-5.329839512303519,-5.319837116964766,0.0,0.03824765726030854
68,-5.319837116964766,-5.309834721626013,0.0,0.03913877468491922
69,-5.309834721626013,-5.299832326287259,0.0,0.04005065443220435
70,-5.299832326287259,-5.289829930948505,1.0,0.04098377989038671
71,-5.289829930948505,-5.279827535609752,0.0,0.041938645354111515
72,-5.279827535609752,-5.269825140270998,0.0,0.04291575797202185
73,-5.269825140270998,-5.259822744932245,0.0,0.043915636188698315
74,-5.259822744932245,-5.249820349593492,0.0,0.04493881013417411
75,-5.249820349593492,-5.239817954254738,0.0,0.045985822402965226
76,-5.239817954254738,-5.229815558915985,0.0,0.04705722844358551
77,-5.229815558915985,-5.219813163577231,0.0,0.04815359733757685
78,-5.219813163577231,-5.209810768238478,0.0,0.04927550985193374
79,-5.209810768238478,-5.199808372899724,0.0,0.050423561555223984
80,-5.199808372899724,-5.189805977560971,0.0,0.05159836048049815
81,-5.189805977560971,-5.179803582222218,0.0,0.05280053140995555
82,-5.179803582222218,-5.169801186883464,0.0,0.054030710811248106
83,-5.169801186883464,-5.159798791544711,0.0,0.055289552290691546
84,-5.159798791544711,-5.149796396205957,0.0,0.05657772191908439
85,-5.149796396205957,-5.139794000867203,0.0,0.057895905242979495
86,-5.139794000867203,-5.1297916055284505,0.0,0.05924479949438233
87,-5.1297916055284505,-5.119789210189697,0.0,0.06062512177056778
88,-5.119789210189697,-5.109786814850944,0.0,0.062037603191353874
89,-5.109786814850944,-5.09978441951219,0.0,0.0634829935732828
90,-5.09978441951219,-5.089782024173436,0.0,0.06496205987156056
91,-5.089782024173436,-5.079779628834683,0.0,0.06647558579054191
92,-5.079779628834683,-5.0697772334959295,0.0,0.06802437489985103
93,-5.0697772334959295,-5.0597748381571765,0.0,0.06960924868680607
94,-5.0597748381571765,-5.049772442818423,0.0,0.07123104811447956
95,-5.049772442818423,-5.039770047479669,0.0,0.07289063245315308
96,-5.039770047479669,-5.029767652140916,0.0,0.07458888356498328
97,-5.029767652140916,-5.019765256802162,0.0,0.07632670122982077
98,-5.019765256802162,-5.009762861463409,0.0,0.07810500742987614
99,-5.009762861463409,-4.9997604661246555,0.0,0.07992474557068974
100,-4.9997604661246555,-4.989758070785902,0.0,0.08178688164967696
101,-4.989758070785902,-4.979755675447149,0.0,0.0836924023085528
102,-4.979755675447149,-4.969753280108395,1.0,0.0856423191179978
103,-4.969753280108395,-4.959750884769642,0.0,0.08763766585105248
104,-4.959750884769642,-4.949748489430888,0.0,0.08967950198875307
105,-4.949748489430888,-4.9397460940921345,0.0,0.09176890999352594
106,-4.9397460940921345,-4.929743698753382,0.0,0.09390699764627808
107,-4.929743698753382,-4.919741303414628,0.0,0.09609489999397258
108,-4.919741303414628,-4.909738908075875,0.0,0.09833377740205318
109,-4.909738908075875,-4.899736512737121,0.0,0.10062481750201968
110,-4.899736512737121,-4.889734117398367,0.0,0.10296923558094306
111,-4.889734117398367,-4.879731722059614,0.0,0.10536827497098056
112,-4.879731722059614,-4.869729326720861,0.0,0.10782320899695108
113,-4.869729326720861,-4.859726931382108,0.0,0.11033533941827489
114,-4.859726931382108,-4.849724536043354,0.0,0.11290599876606411
115,-4.849724536043354,-4.8397221407046,0.0,0.11553655034312271
116,-4.8397221407046,-4.829719745365847,0.0,0.11822839095055215
117,-4.829719745365847,-4.819717350027093,0.0,0.12098294699260048
118,-4.819717350027093,-4.80971495468834,0.0,0.12380168031938865
119,-4.80971495468834,-4.799712559349587,1.0,0.12668608588982
120,-4.799712559349587,-4.789710164010833,0.0,0.12963769449818585
121,-4.789710164010833,-4.77970776867208,0.0,0.1326580708265901
122,-4.77970776867208,-4.769705373333326,0.0,0.1357488177296151
123,-4.769705373333326,-4.759702977994573,0.0,0.13891157506577656
124,-4.759702977994573,-4.749700582655819,1.0,0.14214801930800824
125,-4.749700582655819,-4.739698187317066,0.0,0.14545986821784318
126,-4.739698187317066,-4.729695791978313,0.0,0.14884887850832307
127,-4.729695791978313,-4.719693396639559,0.0,0.15231684818108882
128,-4.719693396639559,-4.709691001300806,0.0,0.15586561574735036
129,-4.709691001300806,-4.699688605962052,0.0,0.1594970652915828
130,-4.699688605962052,-4.689686210623298,0.0,0.16321312179734537
131,-4.689686210623298,-4.6796838152845455,0.0,0.1670157569900077
132,-4.6796838152845455,-4.669681419945792,0.0,0.1709069877786895
133,-4.669681419945792,-4.659679024607039,0.0,0.1748888793723813
134,-4.659679024607039,-4.649676629268285,1.0,0.17896354255333868
135,-4.649676629268285,-4.639674233929531,0.0,0.1831331399093239
136,-4.639674233929531,-4.629671838590778,0.0,0.1873998819384548
137,-4.629671838590778,-4.619669443252024,1.0,0.19176603367096146
138,-4.619669443252024,-4.6096670479132715,0.0,0.19623390960548992
139,-4.6096670479132715,-4.599664652574518,0.0,0.20080588072037386
140,-4.599664652574518,-4.589662257235764,0.0,0.20548437213654402
141,-4.589662257235764,-4.579659861897011,0.0,0.21027186506510365
142,-4.579659861897011,-4.569657466558257,0.0,0.21517089992344918
143,-4.569657466558257,-4.559655071219504,0.0,0.22018407477720991
144,-4.559655071219504,-4.5496526758807505,0.0,0.22531404923539888
145,-4.5496526758807505,-4.539650280541997,0.0,0.23056354406089774
146,-4.539650280541997,-4.529647885203244,0.0,0.23593534467609256
147,-4.529647885203244,-4.51964548986449,1.0,0.24143229999432858
148,-4.51964548986449,-4.509643094525737,0.0,0.24705732631506105
149,-4.509643094525737,-4.499640699186983,0.0,0.2528134069343402
150,-4.499640699186983,-4.4896383038482295,1.0,0.25870359565044687
151,-4.4896383038482295,-4.479635908509477,0.0,0.26473101676389277
152,-4.479635908509477,-4.469633513170723,0.0,0.27089886780402583
153,-4.469633513170723,-4.45963111783197,0.0,0.27721042030806053
154,-4.45963111783197,-4.449628722493216,1.0,0.28366902254768345
155,-4.449628722493216,-4.439626327154462,0.0,0.29027809991856834
156,-4.439626327154462,-4.429623931815709,0.0,0.29704115922504215
157,-4.429623931815709,-4.4196215364769555,1.0,0.3039617871220246
158,-4.4196215364769555,-4.409619141138203,0.0,0.31104365478920926
