bin,left,right,data,expected
0,-3.0,-2.975,0.0,7.834402848049907e-08
1,-2.975,-2.95,0.0,8.025868987063613e-08
2,-2.95,-2.925,0.0,8.233603292860038e-08
3,-2.925,-2.9,0.0,8.459510606515003e-08
4,-2.9,-2.875,0.0,8.705297496031056e-08
5,-2.875,-2.85,0.0,8.973269000175836e-08
6,-2.85,-2.825,0.0,9.265796167562901e-08
7,-2.825,-2.8,0.0,9.585926453057874e-08
8,-2.8,-2.775,0.0,9.936710172499644e-08
9,-2.775,-2.75,0.0,1.0321936333335933e-07
10,-2.75,-2.725,0.0,1.0745815703580275e-07
11,-2.725,-2.7,0.0,1.1213366170567839e-07
12,-2.7,-2.675,0.0,1.1730160328946273e-07
13,-2.675,-2.65,0.0,1.2302896534854415e-07
14,-2.65,-2.625,0.0,1.2939308972729264e-07
15,-2.625,-2.6,0.0,1.3648343482584924e-07
16,-2.6,-2.575,0.0,1.444064075971041e-07
17,-2.575,-2.55,0.0,1.5328763168288109e-07
18,-2.55,-2.525,0.0,1.6327488885346166e-07
19,-2.525,-2.5,0.0,1.7454400208387536e-07
20,-2.5,-2.475,0.0,1.8730703974303766e-07
21,-2.475,-2.45,0.0,2.0181632101246992e-07
22,-2.45,-2.425,0.0,2.183780299510799e-07
23,-2.425,-2.4,0.0,2.373626402395506e-07
24,-2.4,-2.375,0.0,2.59222757952774e-07
25,-2.375,-2.35,0.0,2.845128011398096e-07
26,-2.35,-2.325,0.0,3.139175404734852e-07
27,-2.325,-2.3,0.0,3.482858628070117e-07
28,-2.3,-2.275,0.0,3.8867792409974363e-07
29,-2.275,-2.25,0.0,4.3642620378452884e-07
30,-2.25,-2.225,0.0,4.93216793700184e-07
31,-2.225,-2.2,0.0,5.611971646044815e-07
32,-2.2,-2.175,0.0,6.431234885895447e-07
33,-2.175,-2.15,0.0,7.425595324522827e-07
34,-2.15,-2.125,0.0,8.641497252192035e-07
35,-2.125,-2.1,0.0,1.013995287464213e-06
36,-2.1,-2.075,0.0,1.2001804243259555e-06
37,-2.075,-2.05,0.0,1.4335106293301656e-06
38,-2.05,-2.025,0.0,1.7285599889501863e-06
39,-2.025,-2.0,0.0,2.1051725211860134e-06
40,-2.0,-1.9749999999999999,0.0,2.590632866076921e-06
41,-1.9749999999999999,-1.95,0.0,3.222836220553501e-06
42,-1.95,-1.925,0.0,4.054969925002618e-06
43,-1.925,-1.9,0.0,5.162492492680201e-06
44,-1.9,-1.875,0.0,6.653661465520046e-06
45,-1.875,-1.8499999999999999,0.0,8.68558189887798e-06
46,-1.8499999999999999,-1.825,0.0,1.148895731132527e-05
47,-1.825,-1.7999999999999998,0.0,1.540670069328568e-05
48,-1.7999999999999998,-1.775,0.0,2.0954881319423554e-05
49,-1.775,-1.75,0.0,2.892008227949014e-05
50,-1.75,-1.7249999999999999,0.0,4.0516799033036604e-05
51,-1.7249999999999999,-1.7,0.0,5.764500606842622e-05
52,-1.7,-1.6749999999999998,0.0,8.3316757193418e-05
53,-1.6749999999999998,-1.65,0.0,0.00012237128669600182
54,-1.65,-1.625,0.0,0.00018268796579814527
55,-1.625,-1.5999999999999999,0.0,0.0002772675710720982
56,-1.5999999999999999,-1.575,0.0,0.0004278432626023005
57,-1.575,-1.5499999999999998,0.0,0.000671211571782553
58,-1.5499999999999998,-1.525,0.0,0.0010704400391303077
59,-1.525,-1.5,0.0,0.0017348791700803534
