bin,left,right,data,expected
0,-1.0,-0.95,0.0,7.932890576160269e-10
1,-0.95,-0.9,0.0,8.349807119813566e-10
2,-0.9,-0.85,0.0,8.843138603484774e-10
3,-0.85,-0.8,0.0,9.430467083684983e-10
4,-0.8,-0.75,0.0,1.0134865572639258e-09
5,-0.75,-0.7,0.0,1.0986317671749474e-09
6,-0.7,-0.6499999999999999,0.0,1.202476849317331e-09
7,-0.6499999999999999,-0.6,0.0,1.3304027237730408e-09
8,-0.6,-0.55,0.0,1.4897479544653506e-09
9,-0.55,-0.5,0.0,1.6907157627610144e-09
10,-0.5,-0.45,0.0,1.9477042807949266e-09
11,-0.45,-0.3999999999999999,0.0,2.2814347017985606e-09
12,-0.3999999999999999,-0.35,0.0,2.7223163205518903e-09
13,-0.35,-0.29999999999999993,0.0,3.315961650231387e-09
14,-0.29999999999999993,-0.25,0.0,4.132390272355702e-09
15,-0.25,-0.19999999999999993,0.0,5.281850252682031e-09
16,-0.19999999999999993,-0.14999999999999994,0.0,6.9427211519670795e-09
17,-0.14999999999999994,-0.1,0.0,9.412283620421835e-09
18,-0.1,-0.04999999999999993,0.0,1.3202024914589521e-08
19,-0.04999999999999993,0.0,0.0,1.9222846489285965e-08
20,0.0,0.05000000000000005,0.0,2.915830169406426e-08
21,0.05000000000000005,0.1000000000000001,0.0,4.624665339990589e-08
22,0.1000000000000001,0.15000000000000016,0.0,7.698855295684388e-08
23,0.15000000000000016,0.20000000000000015,0.0,1.3504194297856885e-07
24,0.20000000000000015,0.25,0.0,2.5052078612588523e-07
25,0.25,0.30000000000000004,0.0,4.932732921978288e-07
26,0.30000000000000004,0.35000000000000003,0.0,1.034059066531799e-06
27,0.35000000000000003,0.40000000000000013,0.0,2.313385026345455e-06
28,0.40000000000000013,0.4500000000000002,0.0,5.530288018767715e-06
29,0.4500000000000002,0.5,0.0,1.4122190127494035e-05
30,0.5,0.55,0.0,3.8422840390304234e-05
31,0.55,0.6000000000000001,0.0,0.00011074971577913931
32,0.6000000000000001,0.6500000000000001,4.576727232233675e-05,0.0003348695833547278
33,0.6500000000000001,0.7000000000000002,0.0002651358085551844,0.0010458809994486232
34,0.7000000000000002,0.75,0.0013632838736980263,0.003298187741667673
35,0.75,0.8,0.0057025315605912135,0.010168113051412558
36,0.8,0.8500000000000001,0.019939704258240702,0.029313909727943645
37,0.8500000000000001,0.9000000000000001,0.060919073220670084,0.07443767183866115
38,0.9000000000000001,0.9500000000000002,0.13723789010108767,0.1538609825079829
39,0.9500000000000002,1.0,0.22061591806040964,0.23375586670267534
40,1.0,1.0500000000000003,0.23249076371739114,0.2293568036361411
41,1.0500000000000003,1.1,0.13963779383350516,0.12372530362318372
42,1.1,1.15,0.04391796128830026,0.030085519535671516
43,1.15,1.2000000000000002,0.006391439591584561,0.0025706565203977368
44,1.2000000000000002,1.25,0.00043110821382630836,5.570038605388755e-05
45,1.25,1.3000000000000003,5.123008000131432e-06,1.9705409067572315e-07
46,1.3000000000000003,1.35,0.0,6.329729164061408e-11
47,1.35,1.4000000000000004,0.0,8.535009431869258e-16
48,1.4000000000000004,1.4500000000000002,0.0,0.0
49,1.4500000000000002,1.5,0.0,0.0
50,1.5,1.5500000000000003,0.0,0.0
51,1.5500000000000003,1.6,0.0,0.0
52,1.6,1.6500000000000004,0.0,0.0
53,1.6500000000000004,1.7000000000000002,0.0,0.0
54,1.7000000000000002,1.75,0.0,0.0
55,1.75,1.8000000000000003,0.0,0.0
56,1.8000000000000003,1.85,0.0,0.0
57,1.85,1.9000000000000004,0.0,0.0
58,1.9000000000000004,1.9500000000000002,0.0,0.0
59,1.9500000000000002,2.0,0.0,0.0
60,2.0,2.0500000000000003,0.0,0.0
61,2.0500000000000003,2.1,0.0,0.0
62,2.1,2.1500000000000004,0.0,0.0
63,2.1500000000000004,2.2,0.0,0.0
64,2.2,2.25,0.0,0.0
65,2.25,2.3000000000000003,0.0,0.0
66,2.3000000000000003,2.35,0.0,0.0
67,2.35,2.4000000000000004,0.0,0.0
68,2.4000000000000004,2.45,0.0,0.0
69,2.45,2.5,0.0,0.0
70,2.5,2.5500000000000003,0.0,0.0
71,2.5500000000000003,2.6,0.0,0.0
72,2.6,2.6500000000000004,0.0,0.0
73,2.6500000000000004,2.7,0.0,0.0
74,2.7,2.75,0.0,0.0
75,2.75,2.8000000000000003,0.0,0.0
76,2.8000000000000003,2.85,0.0,0.0
77,2.85,2.9000000000000004,0.0,0.0
78,2.9000000000000004,2.95,0.0,0.0
79,2.95,3.0,0.0,0.0
