bin,left,right,data,expected
0,-6.0,-5.949984394005091,5.0,4.282313406161111
1,-5.949984394005091,-5.899968788010183,9.0,4.805001106647264
2,-5.899968788010183,-5.849953182015273,4.0,5.391485814915722
3,-5.849953182015273,-5.799937576020365,5.0,6.049554098422378
4,-5.799937576020365,-5.749921970025456,11.0,6.787942835097427
5,-5.749921970025456,-5.699906364030547,10.0,7.616455178218957
6,-5.699906364030547,-5.649890758035639,10.0,8.546090672369658
7,-5.649890758035639,-5.599875152040729,9.0,9.589191236680094
8,-5.599875152040729,-5.549859546045821,7.0,10.759604957480796
9,-5.549859546045821,-5.499843940050912,13.0,12.07286985918314
10,-5.499843940050912,-5.449828334056003,13.0,13.54642008902687
11,-5.449828334056003,-5.399812728061095,28.0,15.199817243078929
12,-5.399812728061095,-5.349797122066185,10.0,17.055009896240648
13,-5.349797122066185,-5.299781516071277,16.0,19.136624783471916
14,-5.299781516071277,-5.249765910076368,16.0,21.472293465450214
15,-5.249765910076368,-5.199750304081459,26.0,24.0930188147465
16,-5.199750304081459,-5.14973469808655,30.0,27.03358616146386
17,-5.14973469808655,-5.099719092091641,35.0,30.333024533242956
18,-5.099719092091641,-5.049703486096733,46.0,34.035124070743734
19,-5.049703486096733,-4.999687880101824,30.0,38.18901646705777
20,-4.999687880101824,-4.949672274106915,53.0,42.84982605814602
21,-4.949672274106915,-4.899656668112006,49.0,48.07940016557429
22,-4.899656668112006,-4.849641062117097,71.0,53.947128289587496
23,-4.849641062117097,-4.799625456122189,53.0,60.530860928847275
24,-4.799625456122189,-4.74960985012728,66.0,67.91794009595783
25,-4.74960985012728,-4.699594244132371,72.0,76.20635503365756
26,-4.699594244132371,-4.649578638137462,69.0,85.50603827641262
27,-4.649578638137462,-4.599563032142553,96.0,95.94031899041234
28,-4.599563032142553,-4.549547426147645,119.0,107.64755256018236
29,-4.549547426147645,-4.499531820152736,125.0,120.78294762701736
30,-4.499531820152736,-4.449516214157827,128.0,135.52061431978785
31,-4.449516214157827,-4.399500608162918,154.0,152.05586018696016
32,-4.399500608162918,-4.349485002168009,155.0,170.60776348984513
33,-4.349485002168009,-4.299469396173101,200.0,191.4220569479407
34,-4.299469396173101,-4.249453790178192,208.0,214.77435890095978
35,-4.249453790178192,-4.199438184183283,223.0,240.9737931064204
36,-4.199438184183283,-4.149422578188374,264.0,270.36704312116547
37,-4.149422578188374,-4.099406972193465,285.0,303.3428924354621
38,-4.099406972193465,-4.049391366198557,348.0,340.33730730990203
39,-4.049391366198557,-3.9993757602036477,374.0,381.83912556690007
40,-3.9993757602036477,-3.949360154208739,426.0,428.3964216021963
41,-3.949360154208739,-3.89934454821383,505.0,480.6236254406973
42,-3.89934454821383,-3.8493289422189214,541.0,539.209481997393
43,-3.8493289422189214,-3.7993133362240123,617.0,604.925945671504
44,-3.7993133362240123,-3.7492977302291037,732.0,678.6381151297611
45,-3.7492977302291037,-3.699282124234195,756.0,761.3153235226997
46,-3.699282124234195,-3.649266518239286,883.0,854.0435104373513
47,-3.649266518239286,-3.5992509122443774,946.0,958.0390135475116
48,-3.5992509122443774,-3.5492353062494684,1042.0,1074.6639299977344
49,-3.5492353062494684,-3.4992197002545598,1198.0,1205.443209946505
50,-3.4992197002545598,-3.4492040942596507,1474.0,1352.0836570556964
51,-3.4492040942596507,-3.399188488264742,1522.0,1516.4950227124273
52,-3.399188488264742,-3.3491728822698335,1742.0,1700.8133918725673
53,-3.3491728822698335,-3.2991572762749244,1946.0,1907.4270679087824
54,-3.2991572762749244,-3.2491416702800158,2292.0,2139.005170878324
55,-3.2491416702800158,-3.1991260642851067,2443.0,2398.5291668708137
56,-3.1991260642851067,-3.149110458290198,2752.0,2689.3275441159785
57,-3.149110458290198,-3.0990948522952895,3104.0,3015.113842216042
58,-3.0990948522952895,-3.0490792463003804,3640.0,3380.028221638282
59,-3.0490792463003804,-2.999063640305472,3934.0,3788.682728256376
60,-2.999063640305472,-2.9490480343105627,4342.0,4246.210357999769
61,-2.9490480343105627,-2.899032428315654,4923.0,4758.317954485349
62,-2.899032428315654,-2.849016822320745,5416.0,5331.342871282451
