bin,left,right,data,expected
0,-1.6989700043360187,-1.6739700043360188,0.0,3.9172014240249564e-09
1,-1.6739700043360188,-1.6489700043360187,0.0,4.012934493531771e-09
2,-1.6489700043360187,-1.6239700043360188,0.0,4.116801646430094e-09
3,-1.6239700043360188,-1.5989700043360187,0.0,4.22975530325746e-09
4,-1.5989700043360187,-1.5739700043360187,0.0,4.352648748015527e-09
5,-1.5739700043360187,-1.5489700043360188,0.0,4.486634500087915e-09
6,-1.5489700043360188,-1.5239700043360187,0.0,4.6328980837814075e-09
7,-1.5239700043360187,-1.4989700043360188,0.0,4.792963226529026e-09
8,-1.4989700043360188,-1.4739700043360187,0.0,4.9683550862497784e-09
9,-1.4739700043360187,-1.4489700043360187,0.0,5.160968166667967e-09
10,-1.4489700043360187,-1.4239700043360188,0.0,5.3729078517901354e-09
11,-1.4239700043360188,-1.3989700043360187,0.0,5.606683085283865e-09
12,-1.3989700043360187,-1.3739700043360188,0.0,5.865080164473235e-09
13,-1.3739700043360188,-1.3489700043360187,0.0,6.151448267427156e-09
14,-1.3489700043360187,-1.3239700043360187,0.0,6.469654486364632e-09
15,-1.3239700043360187,-1.2989700043360188,0.0,6.824171741292463e-09
16,-1.2989700043360188,-1.2739700043360187,0.0,7.220320379855129e-09
17,-1.2739700043360187,-1.2489700043360188,0.0,7.66438158414419e-09
18,-1.2489700043360188,-1.2239700043360187,0.0,8.163744442673024e-09
19,-1.2239700043360187,-1.1989700043360187,0.0,8.727200104193765e-09
20,-1.1989700043360187,-1.1739700043360188,0.0,9.365351987151875e-09
21,-1.1739700043360188,-1.1489700043360187,0.0,1.009081605062343e-08
22,-1.1489700043360187,-1.1239700043360186,0.0,1.0918901497554063e-08
23,-1.1239700043360186,-1.0989700043360187,0.0,1.1868132011977525e-08
24,-1.0989700043360187,-1.0739700043360187,0.0,1.2961137897638729e-08
25,-1.0739700043360187,-1.0489700043360188,0.0,1.4225640056990482e-08
26,-1.0489700043360188,-1.0239700043360187,0.0,1.5695877023674072e-08
27,-1.0239700043360187,-0.9989700043360187,0.0,1.741429314035082e-08
28,-0.9989700043360187,-0.9739700043360187,0.0,1.9433896204987125e-08
29,-0.9739700043360187,-0.9489700043360187,0.0,2.1821310189226406e-08
30,-0.9489700043360187,-0.9239700043360187,0.0,2.4660839685009087e-08
31,-0.9239700043360187,-0.8989700043360187,0.0,2.8059858230223938e-08
32,-0.8989700043360187,-0.8739700043360187,0.0,3.215617442947765e-08
33,-0.8739700043360187,-0.8489700043360187,0.0,3.7127976622613956e-08
34,-0.8489700043360187,-0.8239700043360187,0.0,4.320748626096016e-08
35,-0.8239700043360187,-0.7989700043360187,0.0,5.069976437321049e-08
36,-0.7989700043360187,-0.7739700043360187,0.0,6.000902121629729e-08
37,-0.7739700043360187,-0.7489700043360187,0.0,7.167553146650938e-08
38,-0.7489700043360187,-0.7239700043360187,0.0,8.642799944750886e-08
39,-0.7239700043360187,-0.6989700043360187,0.0,1.0525862605930067e-07
40,-0.6989700043360187,-0.6739700043360186,0.0,1.2953164330384604e-07
41,-0.6739700043360186,-0.6489700043360187,0.0,1.6114181102767503e-07
42,-0.6489700043360187,-0.6239700043360188,0.0,2.0274849625013114e-07
43,-0.6239700043360188,-0.5989700043360187,0.0,2.5812462463401017e-07
44,-0.5989700043360187,-0.5739700043360187,0.0,3.326830732760015e-07
45,-0.5739700043360187,-0.5489700043360186,0.0,4.3427909494389846e-07
46,-0.5489700043360186,-0.5239700043360187,0.0,5.744478655662649e-07
47,-0.5239700043360187,-0.49897000433601857,0.0,7.70335034664284e-07
48,-0.49897000433601857,-0.47397000433601866,0.0,1.0477440659711794e-06
49,-0.47397000433601866,-0.4489700043360188,0.0,1.446004113974507e-06
50,-0.4489700043360188,-0.4239700043360186,0.0,2.0258399516518235e-06
51,-0.4239700043360186,-0.3989700043360187,0.0,2.8822503034213165e-06
52,-0.3989700043360187,-0.37397000433601857,0.0,4.16583785967089e-06
53,-0.37397000433601857,-0.34897000433601866,0.0,6.118564334800091e-06
54,-0.34897000433601866,-0.32397000433601875,0.0,9.134398289907287e-06
55,-0.32397000433601875,-0.2989700043360186,0.0,1.3863378553604876e-05
56,-0.2989700043360186,-0.2739700043360187,0.0,2.1392163130115035e-05
57,-0.2739700043360187,-0.24897000433601857,0.0,3.3560578589127635e-05
58,-0.24897000433601857,-0.22397000433601869,0.0,5.352200195651543e-05
59,-0.22397000433601869,-0.19897000433601872,0.0,8.67439585040174e-05
60,-0.19897000433601872,-0.17397000433601864,0.0,0.0001428077035422804
61,-0.17397000433601864,-0.14897000433601873,0.0,0.00023866253804633996
62,-0.14897000433601873,-0.12397000433601858,0.0,0.00040452997510324716
63,-0.12397000433601858,-0.09897000433601867,0.0,0.0006946200247501589
64,-0.09897000433601867,-0.07397000433601877,0.0004712321301048795,0.001206520319271604
65,-0.07397000433601877,-0.04897000433601861,0.00044487181768089023,0.0021160056484221448
66,-0.04897000433601861,-0.023970004336018712,0.0006299791170521056,0.0037386762216570315
67,-0.023970004336018712,0.0010299956639814483,0.0011894772745720738,0.006636743711427529
68,0.0010299956639814483,0.026029995663981377,0.004117442846567286,0.011798015492781384
69,0.026029995663981377,0.051029995663981274,0.007244172035149475,0.020921343911560555
70,0.051029995663981274,0.07602999566398137,0.013677878798938281,0.0368381829560523
71,0.07602999566398137,0.10102999566398127,0.040627921501486274,0.06405966656224464
72,0.10102999566398127,0.12602999566398146,0.07120990594000957,0.10931994447966399
73,0.12602999566398146,0.15102999566398134,0.12897941715992753,0.1817354425843637
74,0.15102999566398134,0.17602999566398123,0.22709925854173985,0.29180279417357446
75,0.17602999566398123,0.20102999566398136,0.3697509754768877,0.4480772261465723
76,0.20102999566398136,0.22602999566398127,0.5704819871196184,0.6505482585585317
77,0.22602999566398127,0.25102999566398143,0.805792169298709,0.8814184233623629
78,0.25102999566398143,0.27602999566398134,1.0354084785513986,1.0978560038085248
79,0.27602999566398134,0.3010299956639813,1.188724744462349,1.2357352743036545
80,0.3010299956639813,0.3260299956639812,1.2085249333152648,1.2326489675743615
81,0.3260299956639812,0.3510299956639815,1.0958474624373133,1.0657222788138851
